STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_NORM,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,DNS,DNSV
ABAB,ABB-036,1458.0108,8.561,-127.5418,45.861,125.259,0.2511,1.923,BTL,,0.1762333333333333,0.1762333333333333,1.8102557358475293,0.2299417310727147,0.3411321897832271,0.3576540647832271,0.24713,0.263651875,2.382954800445937,0.20913391812865495,0.25824221247563345
ABAB,ABB-036,1458.1632,8.562,-128.5971,48.226,136.535,0.2605,1.887,BTL,,0.2025111111111111,0.2025111111111111,1.7440340513277788,0.2377727310725332,0.3524131088927195,0.3713985255593862,0.2392466666666666,0.2582320833333333,2.333163734261154,0.2207865497076023,0.27721727745289143
ABAB,ABB-036,1458.3156,8.563,-129.6533,49.154,144.485,0.2495,1.876,BTL,,0.2128222222222222,0.2128222222222222,1.720812748779042,0.2223287129830901,0.3486783938106887,0.3686304771440221,0.2361533333333333,0.2561054166666666,2.293976225563783,0.2382192982456141,0.29752326835607534
ABAB,ABB-036,1458.468,8.55,-130.4465,50.081,152.435,0.2501,1.869,BTL,,0.2231222222222222,0.2231222222222222,1.7021346129092234,0.2214083439408458,0.3490218790222493,0.3699395873555826,0.2330633333333333,0.2539810416666666,2.274898346299192,0.24171286549707605,0.30388698180636786
ABAB,ABB-036,1458.6204,8.537,-131.2397,52.155,158.04,0.2508,1.858,BTL,,0.2461666666666666,0.2461666666666666,1.6646805217775815,0.218405925270838,0.3477637165278241,0.3708418415278241,0.22615,0.2492281249999999,2.2339222453408034,0.24744561403508764,0.3160411793372319
ABAB,ABB-036,1458.7728,8.525,-132.0329,55.603,165.491,0.2588,1.847,BTL,,0.2844777777777778,0.2844777777777778,1.6072588785191857,0.2225406463033992,0.3464494035607932,0.3731191952274599,0.2146566666666666,0.2413264583333332,2.1772940196412023,0.24587836257309942,0.3251495094217024
ABAB,ABB-036,1458.9252,8.459,-132.5811,59.352,174.162,0.2675,1.847,BTL,,0.3261333333333333,0.3261333333333333,1.555164226355362,0.2275722200237436,0.3407403583182348,0.3713153583182347,0.20216,0.2327349999999999,2.1230174780292987,0.23717836257309938,0.328057037037037
ABAB,ABB-036,1459.0776,8.374,-133.1303,58.031,183.604,0.2761,1.847,BTL,,0.3114555555555555,0.3114555555555555,1.5742395391244008,0.2426721425228744,0.3486154198803078,0.3778143782136411,0.2065633333333333,0.2357622916666666,2.1631529403863645,0.22857836257309938,0.3153670012995452
ABAB,ABB-036,1459.23,8.306,-133.6785,55.72,191.2079,0.2947,1.831,BTL,,0.2857777777777777,0.2857777777777777,1.5833229620410705,0.2725731176104543,0.3695740116965511,0.3963656783632178,0.2142666666666667,0.2410583333333333,2.2088332667875266,0.21933508771929827,0.29896848602988946
ABAB,ABB-036,1459.3824,8.343,-133.8677,53.408,185.684,0.292,1.822,BTL,,0.2600888888888889,0.2600888888888889,1.6012493993272463,0.2716122056703507,0.3776154161669887,0.401998749500322,0.2219733333333333,0.2463566666666666,2.2279227087689364,0.22729824561403505,0.29977330734243013
ABAB,ABB-036,1459.5348,8.409,-134.0559,53.017,180.103,0.2634,1.813,BTL,,0.2557444444444445,0.2557444444444445,1.5941111923920994,0.2336421181493812,0.3680754583340964,0.3920515000007631,0.2232766666666666,0.2472527083333333,2.175422513900962,0.261161403508772,0.33242586419753095
ABAB,ABB-036,1459.6872,8.425,-134.2452,53.855,174.523,0.2439,1.833,BTL,,0.2650555555555555,0.2650555555555555,1.6104807619623551,0.2056353465870436,0.3486217542244211,0.3734707125577545,0.2204833333333333,0.2453322916666666,2.161385173076198,0.26896549707602335,0.3428245451591943
ABAB,ABB-036,1459.8396,8.44,-134.1884,54.692,167.999,0.2292,1.862,BTL,,0.2743555555555556,0.2743555555555556,1.63968579653335,0.1835272860905248,0.3281845963705859,0.3539054297039192,0.2176933333333333,0.2434141666666666,2.167877577304832,0.266706432748538,0.343156972059779
ABAB,ABB-036,1459.992,8.456,-134.1316,55.53,159.292,0.2394,1.877,BTL,,0.2836666666666667,0.2836666666666667,1.650093066542578,0.1956026058631922,0.3258814552262551,0.3524752052262551,0.2148999999999999,0.2414937499999999,2.192677918700198,0.24773450292397659,0.3267796296296297
ABAB,ABB-036,1460.1444,8.332,-134.0748,57.777,161.023,0.2507,1.888,BTL,,0.3086333333333333,0.3086333333333333,1.637117303890844,0.2063714382141651,0.3215958743508746,0.3505302493508746,0.20741,0.236344375,2.1912289337619884,0.23000175438596498,0.3160039668615985
ABAB,ABB-036,1460.2968,8.358,-134.019,61.719,162.779,0.2626,1.882,BTL,,0.3524333333333333,0.3524333333333333,1.57287023215113,0.2150332012148042,0.3191065816942305,0.3521472066942305,0.1942699999999999,0.2273106249999999,2.129426933862597,0.22161052631578954,0.31981782651072127
ABAB,ABB-036,1460.4492,8.385,-133.6242,66.915,158.861,0.2749,1.866,BTL,,0.4101666666666667,0.4101666666666667,1.4598897993783553,0.2226758971460864,0.3171265388510634,0.3555796638510634,0.17695,0.2154031249999999,1.994688576968951,0.21866725146198823,0.3329622319688109
ABAB,ABB-036,1460.6016,8.339,-133.2294,72.771,145.981,0.2806,1.844,BTL,,0.4752333333333333,0.4752333333333333,1.2952010417328337,0.2177507463634632,0.3120003136301988,0.3565534386301988,0.15743,0.2019831249999999,1.7280834796285436,0.22583274853801166,0.35825887914230015
ABAB,ABB-036,1460.754,8.139,-132.8356,75.599,133.045,0.2862,1.824,BTL,,0.5066555555555556,0.5066555555555556,1.181109659692349,0.2206785883200829,0.3145072135095426,0.362006171842876,0.1480033333333333,0.1955022916666666,1.4996132179935633,0.2319286549707602,0.37311074398960364
ABAB,ABB-036,1460.9064,7.915,-132.2928,77.132,125.44,0.2606,1.826,BTL,,0.523688888888889,0.523688888888889,1.139931883922739,0.1623075487543155,0.2935163777838798,0.3426122111172132,0.1428933333333333,0.1919891666666666,1.3646227103917423,0.2563590643274853,0.4022875763482781
ABAB,ABB-036,1461.0588,8.042,-131.75,78.738,117.835,0.2438,1.84,BTL,,0.5415333333333333,0.5415333333333333,1.1194779700450777,0.1183582957685037,0.2719248557466273,0.3226936057466272,0.13754,0.1883087499999999,1.293642837477044,0.2649719298245613,0.41587288499025343
ABAB,ABB-036,1461.2112,8.168,-131.2073,81.151,120.938,0.2464,1.853,BTL,,0.5683444444444444,0.5683444444444444,1.0669528173183347,0.1099938222348066,0.261061624380706,0.3143439160473727,0.1294966666666666,0.1827789583333333,1.169411393222036,0.2547695906432748,0.4131415951916829
ABAB,ABB-036,1461.3636,8.289,-130.9105,79.889,124.04,0.249,1.854,BTL,,0.5543222222222222,0.5543222222222222,1.1127109770387176,0.1233788736256887,0.2669942574002053,0.3189619657335386,0.1337033333333333,0.1856710416666666,1.2811270881144043,0.25158479532163736,0.40604943794671866
ABAB,ABB-036,1461.516,8.41,-130.6137,71.14,126.869,0.255,1.839,BTL,,0.4571111111111111,0.4571111111111111,1.3245395006139988,0.1750102333196889,0.3035468286317864,0.346400995298453,0.1628666666666667,0.2057208333333333,1.73613843174754,0.2543567251461988,0.3817330084470436
ABAB,ABB-036,1461.6684,8.431,-130.3169,65.335,129.697,0.2616,1.832,BTL,,0.392611111111111,0.392611111111111,1.432529955181561,0.2044589774078478,0.3265561006931265,0.3633633923597931,0.1822166666666667,0.2190239583333333,1.935481538949636,0.2518502923976607,0.3612533300844703
ABAB,ABB-036,1461.8208,8.452,-130.0211,62.634,127.377,0.2664,1.831,BTL,,0.3626,0.3626,1.478867273297772,0.2188421713209916,0.3370216651349091,0.3710154151349091,0.1912199999999999,0.2252137499999999,2.0161518477592204,0.24763508771929826,0.3486753801169591
ABAB,ABB-036,1461.9732,8.473,-129.6523,62.567,121.273,0.2568,1.841,BTL,,0.3618555555555555,0.3618555555555555,1.495670607490467,0.20395156094928,0.3284472337804106,0.3623711921137439,0.1914433333333333,0.2253672916666666,2.0213506404085235,0.251387134502924,0.35221998375568553
ABAB,ABB-036,1462.1256,8.457,-129.2835,62.501,110.091,0.2627,1.897,BTL,,0.3611222222222222,0.3611222222222222,1.5844197290387658,0.2133541452894833,0.3116061992285731,0.3454614075619064,0.1916633333333333,0.2255185416666666,2.1408652698561226,0.21273859649122806,0.31336709876543206
ABAB,ABB-036,1462.278,8.441,-128.9147,71.472,98.098,0.2686,1.937,BTL,,0.4607999999999999,0.4607999999999999,1.4985905044510388,0.1990356083086054,0.2755146663870266,0.3187146663870266,0.16176,0.20496,2.019548551739296,0.18344678362573097,0.31185099415204676
ABAB,ABB-036,1462.4304,8.425,-127.8489,72.992,84.252,0.2316,1.985,BTL,,0.4776888888888889,0.4776888888888889,1.559726004084411,0.1233151803948264,0.2327665510586008,0.2775498843919341,0.1566933333333333,0.2014766666666666,2.009692984935002,0.19237660818713445,0.3254869915529564
ABAB,ABB-036,1462.5828,8.409,-126.7831,74.513,71.877,0.2127,2.026,BTL,,0.4945888888888889,0.4945888888888889,1.6110789896014244,0.0783399652648009,0.2012893892665974,0.2476570975999308,0.1516233333333333,0.1979910416666666,2.01553453412648,0.18730000000000008,0.32511965237166995
ABAB,ABB-036,1462.7352,8.401,-125.2184,74.143,59.502,0.1996,2.077,BTL,,0.4904777777777778,0.4904777777777778,1.717941644678021,0.0548215103473842,0.1755754527011196,0.2215577443677862,0.1528566666666666,0.1988389583333333,2.095405782025708,0.1705754385964912,0.30724950942170237
ABAB,ABB-036,1462.8876,8.394,-123.6546,75.791,48.114,0.201,2.193,BTL,,0.5087888888888888,0.5087888888888888,1.926803365830487,0.0466680992558077,0.1329184241824694,0.1806173825158027,0.1329184241824694,0.1806173825158027,2.2706263000053397,0.10133918128654967,0.24311573424301489
ABAB,ABB-036,1463.04,8.386,-121.8898,79.075,41.954,0.2024,2.211,BTL,,0.5452777777777779,0.5452777777777779,1.9244043982895536,0.0254062309102015,0.1133905744039107,0.1645103660705774,0.1133905744039107,0.1645103660705774,2.2314920837518413,0.08941286549707608,0.24135722871994814
ABAB,ABB-036,1463.1924,8.391,-120.125,81.452,39.094,0.2025,2.218,BTL,,0.5716888888888889,0.5716888888888889,1.9083376569471824,0.0056241568952994,0.0940203470207588,0.1476161803540921,0.0940203470207588,0.1476161803540921,2.163810529344921,0.08521929824561403,0.24452324886289797
ABAB,ABB-036,1463.3448,8.396,-119.4482,83.829,38.516,0.197,2.255,BTL,,0.5981,0.5981,1.9648046777805417,-0.015,0.0499612715260086,0.1060331465260085,0.0499612715260086,0.1060331465260085,2.1017684858989742,0.0690818713450293,0.23574540935672514
ABAB,ABB-036,1463.4972,8.4,-118.7724,82.985,41.215,0.1915,2.283,BTL,,0.5887222222222223,0.5887222222222223,2.043948399297581,-0.015,0.045244369217221,0.1004370775505544,0.045244369217221,0.1004370775505544,2.172987950652448,0.05820760233918132,0.22225797595841473
ABAB,ABB-036,1463.6496,8.405,-119.1166,78.451,43.915,0.194,2.287,BTL,,0.5383444444444444,0.5383444444444444,2.0969229102986837,0.0120857301018075,0.0830673399630421,0.1335371316297088,0.0830673399630421,0.1335371316297088,2.3376025314549422,0.05336842105263159,0.20338077647823277
ABAB,ABB-036,1463.802,8.41,-119.4598,63.79,47.465,0.1965,2.276,BTL,,0.3754444444444444,0.3754444444444444,2.171401885785447,0.1042252268279666,0.1413231429510075,0.1765210596176741,0.1413231429510075,0.1765210596176741,2.5139827885557477,0.05730116959064335,0.1619206302794022
ABAB,ABB-036,1463.9544,8.366,-119.151,59.138,49.725,0.1974,2.257,BTL,,0.3237555555555555,0.3237555555555555,2.1646002431730804,0.1243419539285597,0.1613521995059426,0.1917042828392759,0.1613521995059426,0.1917042828392759,2.5295519639036503,0.06751228070175433,0.15772837556855085
ABAB,ABB-036,1464.1068,8.314,-118.8422,54.486,51.985,0.184,2.234,BTL,,0.2720666666666666,0.2720666666666666,2.153269530176756,0.1219571389321366,0.1756665276340845,0.2011727776340845,0.1756665276340845,0.2011727776340845,2.5201046390438084,0.0943625730994152,0.17017530214424947
ABAB,ABB-036,1464.2592,8.262,-117.1785,52.805,54.245,0.1853,2.208,BTL,,0.2533888888888889,0.2533888888888889,2.1258687402336487,0.1294032294069499,0.189929597944824,0.2136848062781574,0.189929597944824,0.2136848062781574,2.5099946580407075,0.1082672514619882,0.17887532488628977
ABAB,ABB-036,1464.4116,8.262,-115.5156,50.281,51.095,0.1859,2.222,BTL,,0.2253444444444444,0.2253444444444444,2.155675640786586,0.1381639151450824,0.1923578418622484,0.2134838835289151,0.1923578418622484,0.2134838835289151,2.5374447374647926,0.09948011695906434,0.16227346653671204
ABAB,ABB-036,1464.564,8.281,-113.3599,50.114,47.945,0.1764,2.231,BTL,,0.2234888888888888,0.2234888888888888,2.167969264230318,0.1264359099104255,0.185165162121658,0.2061172454549913,0.185165162121658,0.2061172454549913,2.533689564731062,0.10371695906432754,0.16599324886289807
ABAB,ABB-036,1464.7164,8.3,-111.2041,50.341,44.912,0.1767,2.275,BTL,,0.2260111111111111,0.2260111111111111,2.223898562999756,0.1260949769591869,0.1695563174886575,0.1907448591553241,0.1695563174886575,0.1907448591553241,2.5672283952110764,0.07768596491228072,0.1406650844704354
ABAB,ABB-036,1464.8688,8.308,-109.9203,49.877,41.878,0.1771,2.323,BTL,,0.2208555555555555,0.2208555555555555,2.2870006987721574,0.1280899276984727,0.1544955336116753,0.1752007419450086,0.1544955336116753,0.1752007419450086,2.605316886101003,0.04921578947368421,0.11075828784925273
ABAB,ABB-036,1465.0212,8.316,-109.9735,49.412,40.923,0.1774,2.349,BTL,,0.2156888888888888,0.2156888888888888,2.3212245707485697,0.1299342664475548,0.1469290521073695,0.1671498854407028,0.1469290521073695,0.1671498854407028,2.6257927195673205,0.03371111111111097,0.0938138921377517
ABAB,ABB-036,1465.1736,8.323,-110.0267,46.633,39.967,0.1738,2.336,BTL,,0.1848111111111111,0.1848111111111111,2.310155110608312,0.1338537762209168,0.157252122379644,0.1745781640463106,0.157252122379644,0.1745781640463106,2.623292606910244,0.04491345029239771,0.0964119850552306
ABAB,ABB-036,1465.326,8.327,-112.4499,42.708,40.247,0.1701,2.324,BTL,,0.1412,0.1412,2.303283651606893,0.1405216581276199,0.1702472325531238,0.1834847325531237,0.1702472325531238,0.1834847325531237,2.6255253815189312,0.055630994152046864,0.09497707602339175
ABAB,ABB-036,1465.4784,8.33,-117.8671,38.672,40.527,0.1772,2.297,BTL,,0.0963555555555555,0.0963555555555555,2.2806856187290974,0.1587743458587448,0.1934577501819922,0.2024910835153255,0.1934577501819922,0.2024910835153255,2.6295496012443818,0.0643204678362572,0.09117042235217654
ABAB,ABB-036,1465.6308,8.334,-123.9173,35.259,41.247,0.1923,2.257,BTL,,0.0584333333333333,0.0584333333333333,2.245022480263392,0.1825131872411229,0.2229577970994657,0.2284359220994657,0.2229577970994657,0.2284359220994657,2.6313069825768998,0.07261228070175432,0.08889501949317727
ABAB,ABB-036,1465.7832,8.342,-129.9675,33.144,41.968,0.2097,2.217,BTL,,0.0349333333333333,0.0349333333333333,2.208565902182924,0.2046214423873998,0.2499902443140065,0.2532652443140065,0.2499902443140065,0.2532652443140065,2.631079742259282,0.0786040935672514,0.08833844054580897
ABAB,ABB-036,1465.9356,8.349,-133.0308,31.542,42.688,0.226,2.132,BTL,,0.0171333333333333,0.0171333333333333,2.1264566234823308,0.2238384317981415,0.2915437726244765,0.2931500226244765,0.2915437726244765,0.2931500226244765,2.6015044145190704,0.11201169590643265,0.1167859844054581
ABAB,ABB-036,1466.088,8.357,-136.095,30.362,43.215,0.2324,2.063,BTL,,0.0040222222222222,0.0040222222222222,2.06143711372409,0.2319250764184832,0.3223219780543512,0.3226990613876845,0.2987933333333333,0.2991704166666666,2.569299601089761,0.14596257309941507,0.14708338531513968
ABAB,ABB-036,1466.2404,8.363,-137.3902,29.182,43.741,0.2388,1.985,BTL,,0.0,0.0,1.985,0.2388,0.3544101915658744,0.3544101915658744,0.3,0.3,2.5257366010611477,0.18517660818713444,0.18517660818713444
ABAB,ABB-036,1466.3928,8.37,-138.6864,29.028,44.267,0.2374,1.974,BTL,,0.0,0.0,1.974,0.2374,0.3578216321123467,0.3578216321123467,0.3,0.3,2.516712565706352,0.1930093567251462,0.1930093567251462
ABAB,ABB-036,1466.5452,8.376,-139.4466,28.875,44.794,0.2493,1.967,BTL,,0.0,0.0,1.967,0.2493,0.3654879284778292,0.3654879284778292,0.3,0.3,2.524005678379299,0.18520292397660812,0.18520292397660812
ABAB,ABB-036,1466.6976,8.39,-140.2058,29.65,44.913,0.269,1.958,BTL,,0.0,0.0,1.958,0.269,0.3770793913311432,0.3770793913311432,0.3,0.3,2.5379166890098364,0.170766081871345,0.170766081871345
ABAB,ABB-036,1466.85,8.405,-140.966,30.33,45.032,0.289,1.95,BTL,,0.0036666666666666,0.0036666666666666,1.9481599197055872,0.2887755102040816,0.3874031319044052,0.3877468819044052,0.2989,0.29924375,2.551381966465976,0.1554444444444445,0.156466179337232
ABAB,ABB-036,1467.0024,8.409,-141.7262,31.011,44.525,0.302,1.939,BTL,,0.0112333333333333,0.0112333333333333,1.9331945521356573,0.3014546741732124,0.395030406896829,0.396083531896829,0.29663,0.297683125,2.5540766653267166,0.1488771929824561,0.15200741715399602
ABAB,ABB-036,1467.1548,8.413,-142.1154,29.804,44.017,0.2888,1.933,BTL,,0.0,0.0,1.933,0.2888,0.3944977740489008,0.3944977740489008,0.3,0.3,2.5408696450859125,0.16558596491228067,0.16558596491228067
ABAB,ABB-036,1467.3072,8.35,-142.5056,28.598,43.51,0.28,1.937,BTL,,0.0,0.0,1.937,0.28,0.389411131476162,0.389411131476162,0.3,0.3,2.5345841503224498,0.17204678362573095,0.17204678362573095
ABAB,ABB-036,1467.4596,8.325,-142.8958,27.801,42.166,0.2708,1.943,BTL,,0.0,0.0,1.943,0.2708,0.3833807092419303,0.3833807092419303,0.3,0.3,2.5293066793948,0.17773801169590642,0.17773801169590642
ABAB,ABB-036,1467.612,8.368,-143.285,27.506,40.822,0.2616,1.951,BTL,,0.0,0.0,1.951,0.2616,0.3765771118231673,0.3765771118231673,0.3,0.3,2.5254492865687834,0.18225964912280695,0.18225964912280695
ABAB,ABB-036,1467.7644,8.384,-143.6753,27.211,39.478,0.2592,1.96,BTL,,0.0,0.0,1.96,0.2592,0.3722497612463054,0.3722497612463054,0.3,0.3,2.52927062505932,0.17939649122807022,0.17939649122807022
ABAB,ABB-036,1467.9168,8.399,-144.0735,28.076,37.259,0.2568,1.97,BTL,,0.0,0.0,1.97,0.2568,0.3675577130215529,0.3675577130215529,0.3,0.3,2.5337367851132577,0.17594853801169597,0.17594853801169597
ABAB,ABB-036,1468.0692,8.346,-144.4717,29.822,35.04,0.2563,1.965,BTL,,0.0,0.0,1.965,0.2563,0.3691876829475718,0.3691876829475718,0.3,0.3,2.5297735537395933,0.17937251461988302,0.17937251461988302
ABAB,ABB-036,1468.2216,8.322,-144.8689,31.568,32.821,0.2501,1.951,BTL,,0.0174222222222222,0.0174222222222222,1.9421521621132625,0.2483286593088474,0.3676669855550952,0.3693003188884285,0.2947733333333333,0.2964066666666666,2.5054830545932805,0.19375964912280697,0.19861443794671857
ABAB,ABB-036,1468.374,8.298,-145.2671,34.384,29.775,0.2471,1.937,BTL,,0.0487111111111111,0.0487111111111111,1.910731638945992,0.2418309661745468,0.3642131990868672,0.3687798657535339,0.2853866666666666,0.2899533333333333,2.4757362703624346,0.204946783625731,0.2185203768680961
ABAB,ABB-036,1468.5264,8.297,-145.9023,36.665,26.729,0.2588,1.925,BTL,,0.0740555555555555,0.0740555555555555,1.883011339773205,0.2515059698806023,0.3678495468217611,0.3747922551550944,0.2777833333333333,0.2847260416666666,2.46501866963353,0.2002643274853801,0.22090027615334631
ABAB,ABB-036,1468.6788,8.297,-146.5375,36.969,18.345,0.2566,1.966,BTL,,0.0774333333333333,0.0774333333333333,1.9253766665462295,0.2487607038335079,0.3510597161510802,0.3583190911510802,0.27677,0.284029375,2.493808020876176,0.17848771929824564,0.20006490253411305
ABAB,ABB-036,1468.8312,8.26,-147.1717,37.043,14.082,0.2482,2.002,BTL,,0.0782555555555555,0.0782555555555555,1.963965066239136,0.2395572404980894,0.3340566755417224,0.3413931338750557,0.2765233333333333,0.2838597916666666,2.511907328109664,0.16583508771929836,0.18764138726445748
ABAB,ABB-036,1468.9836,8.215,-147.8689,38.297,12.851,0.2496,2.124,BTL,,0.0921888888888888,0.0921888888888888,2.090894459199785,0.2394043058394428,0.2868651570838775,0.2955078654172108,0.2723433333333334,0.2809860416666667,2.59486683935729,0.09309005847953211,0.1187789506172838
ABAB,ABB-036,1469.136,8.189,-148.5652,40.752,11.771,0.254,2.181,BTL,,0.1194666666666667,0.1194666666666667,2.144503331314355,0.2409751665657177,0.2615616450757382,0.2727616450757382,0.2615616450757382,0.2727616450757382,2.628141242082032,0.05535672514619877,0.08864670565302138
ABAB,ABB-036,1469.2884,8.163,-149.2624,42.825,10.953,0.237,2.221,BTL,,0.1425,0.1425,2.182944606413994,0.2182215743440232,0.2348361521246316,0.2481955271246316,0.2348361521246316,0.2481955271246316,2.629089280614596,0.04896491228070171,0.08867324561403506
ABAB,ABB-036,1469.4408,8.154,-149.9586,43.13,10.134,0.2219,2.263,BTL,,0.1458888888888889,0.1458888888888889,2.2310589306621567,0.2000195134642903,0.2127350243472695,0.2264121076806028,0.2127350243472695,0.2264121076806028,2.6393830902184314,0.039503508771929874,0.08015617283950627
ABAB,ABB-036,1469.5932,8.145,-150.7728,43.178,9.737,0.2062,2.304,BTL,,0.1464222222222222,0.1464222222222222,2.278955247194814,0.1815326338809195,0.1914907575569646,0.205217840890298,0.1914907575569646,0.205217840890298,2.648858449775511,0.03122690058479541,0.07202818063677732
ABAB,ABB-036,1469.7456,8.156,-151.586,43.225,9.34,0.189,2.338,BTL,,0.1469444444444444,0.1469444444444444,2.318707261478346,0.1612666883751221,0.1721593536660273,0.185935395332694,0.1721593536660273,0.185935395332694,2.652132222846603,0.028543859649122733,0.06949065951916822
ABAB,ABB-036,1469.898,8.166,-152.4002,43.824,9.295,0.1872,2.376,BTL,,0.1536,0.1536,2.362570888468809,0.1576559546313799,0.1565166483275968,0.1709166483275968,0.1565166483275968,0.1709166483275968,2.671702900503743,0.00812163742690064,0.05092304093567246
ABAB,ABB-036,1470.0504,8.202,-152.9934,45.807,9.445,0.1783,2.421,BTL,,0.1756333333333333,0.1756333333333333,2.41482147911528,0.141718895313574,0.1319455924228703,0.1484112174228703,0.1319455924228703,0.1484112174228703,2.6844254313611624,-0.009294152046783521,0.039646949317738905
ABAB,ABB-036,1470.2028,8.238,-153.5876,47.443,9.594,0.1679,2.45,BTL,,0.1938111111111111,0.1938111111111111,2.45,0.1241224141020163,0.1132818881843836,0.1314516798510502,0.1132818881843836,0.1314516798510502,2.687057408426164,-0.01585321637426912,0.03815321312540597
ABAB,ABB-036,1470.3552,8.251,-154.1808,47.268,9.743,0.1562,2.455,BTL,,0.1918666666666666,0.1918666666666666,2.4561870978386406,0.1101880877742947,0.1070204242463588,0.1250079242463588,0.1070204242463588,0.1250079242463588,2.678464792305443,-0.00707719298245621,0.04638740740740731
ABAB,ABB-036,1470.5076,8.264,-154.775,48.355,10.047,0.1556,2.457,BTL,,0.2039444444444444,0.2039444444444444,2.458793356130923,0.10579593830693,0.1031934608130953,0.122313252479762,0.1031934608130953,0.122313252479762,2.6760630497288327,-0.007646783625730902,0.049183349577647945
ABAB,ABB-036,1470.66,8.262,-154.8682,52.175,10.351,0.155,2.447,BTL,,0.2463888888888888,0.2463888888888888,2.4460191669738296,0.0912458532989311,0.0960435719752446,0.1191425303085779,0.0960435719752446,0.1191425303085779,2.657223093072953,-0.0011988304093567825,0.06745865821962305
ABAB,ABB-036,1470.8124,8.259,-154.9615,54.471,10.654,0.1655,2.424,BTL,,0.2719,0.2719,2.414290619420409,0.0966007416563659,0.1023378991595736,0.1278285241595736,0.1023378991595736,0.1278285241595736,2.645585436729081,0.001751461988304115,0.07751774853801179
ABAB,ABB-036,1470.9648,8.259,-155.0547,55.59,10.968,0.201,2.372,BTL,,0.2843333333333334,0.2843333333333334,2.3410107126222632,0.141802515137401,0.1329060153622398,0.1595622653622398,0.1329060153622398,0.1595622653622398,2.6468453464016104,-0.0033391812865496695,0.07589171539961011
ABAB,ABB-036,1471.1172,8.26,-154.6459,53.418,11.146,0.2626,2.166,BTL,,0.2602,0.2602,2.066112462827791,0.2318599621519329,0.2381377892806825,0.2625315392806825,0.22194,0.24633375,2.572193366666175,0.05552865497076026,0.1280346783625731
ABAB,ABB-036,1471.2696,8.301,-154.2381,51.708,11.323,0.3011,2.101,BTL,,0.2411999999999999,0.2411999999999999,1.9900632577754347,0.2855561412756984,0.2822012885998711,0.304813788599871,0.22764,0.2502525,2.576294652146634,0.055040350877193,0.12225192982456151
ABAB,ABB-036,1471.422,8.342,-153.8303,50.028,11.501,0.3127,2.067,BTL,,0.2225333333333333,0.2225333333333333,1.9573743783227575,0.3020236666095009,0.3037322134489968,0.3245947134489969,0.23324,0.2541025,2.5711896435040718,0.06332339181286539,0.12533341130604286
ABAB,ABB-036,1471.5744,8.39,-153.4225,48.348,11.678,0.3331,2.055,BTL,,0.2038666666666666,0.2038666666666666,1.953851951096969,0.3287723999330095,0.3203301176708064,0.3394426176708064,0.23884,0.2579525,2.596023961872399,0.04994093567251451,0.10674939571150088
ABAB,ABB-036,1471.7268,8.388,-153.0247,46.763,11.502,0.3592,2.088,BTL,,0.1862555555555555,0.1862555555555555,2.0051428922539154,0.361305760749348,0.3212129511718212,0.3386744095051545,0.2441233333333333,0.2615847916666666,2.6606642531825035,0.004542690058479459,0.0564437264457438
ABAB,ABB-036,1471.8792,8.387,-152.6269,45.177,10.763,0.3781,2.116,BTL,,0.1686333333333333,0.1686333333333333,2.04825187442364,0.3837997674511848,0.3208332075517473,0.3366425825517473,0.24941,0.265219375,2.7070020605064773,-0.0307315789473685,0.016258937621832226
ABAB,ABB-036,1472.0316,8.314,-152.2291,44.816,9.939,0.3875,2.135,BTL,,0.1646222222222222,0.1646222222222222,2.072925090444776,0.3948898701851458,0.3209524927723239,0.3363858261056572,0.2506133333333333,0.2660466666666666,2.7423283884039167,-0.05124269005847942,-0.005369889538661354
ABAB,ABB-036,1472.184,8.253,-152.4073,46.086,9.593,0.381,2.157,BTL,,0.1787333333333333,0.1787333333333333,2.0932340287360987,0.3877465703385015,0.3078087487366306,0.3245649987366306,0.24638,0.2631362499999999,2.7486080851303694,-0.05760818713450294,-0.007803255360623873
ABAB,ABB-036,1472.3364,8.264,-152.5866,47.356,9.248,0.3537,2.177,BTL,,0.1928444444444444,0.1928444444444444,2.1117752326413743,0.3545839986784869,0.2843771649742269,0.3024563316408936,0.2421466666666666,0.2602258333333333,2.716550591461279,-0.042004093567251544,0.01173296946068858
ABAB,ABB-036,1472.4888,8.299,-152.7648,47.331,9.16,0.3464,2.196,BTL,,0.1925666666666667,0.1925666666666667,2.1354229451347893,0.3455414275688395,0.2753334194951051,0.2933865444951051,0.24223,0.260283125,2.7229439612577293,-0.0458152046783627,0.007844454191032968
ABAB,ABB-036,1472.6412,8.335,-152.943,46.271,9.072,0.3392,2.182,BTL,,0.1807888888888889,0.1807888888888889,2.122855999674484,0.3368165850615091,0.2794120627460321,0.2963610210793654,0.2457633333333333,0.2627122916666666,2.704071383410425,-0.030428070175438582,0.019949652371670012
ABAB,ABB-036,1472.7936,8.38,-153.2922,45.101,8.984,0.3357,2.158,BTL,,0.1677888888888888,0.1677888888888888,2.099127491688807,0.3328168600381847,0.2901789372406853,0.3059091455740186,0.2496633333333333,0.2653935416666667,2.68754947622311,-0.01289298245614029,0.03386222547108525
