DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR,VSH,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,IQUAL,RGBE,R_RGBE,RPBE,R_RPBE,VSH_DN,VSH_DIFF,RW_TEMP,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR,DNS,DNSV,NOD,SWARRAY_1,SWARRAY_2,SWARRAY_3,SWARRAY_4,SWARRAY_5,SWARRAY_6,SWARRAY_7,SWARRAY_8,SWARRAY_9,SWARRAY_10,SWARRAY_11,SWARRAY_12,SWARRAY_13,SWARRAY_14,SWARRAY_15,SWARRAY_16,SWARRAY_17,SWARRAY_18,SWARRAY_19,SWARRAY_20,SWARRAY_21,SWARRAY_22,SWARRAY_23,SWARRAY_24,SWARRAY_25,SWGRAD,CT,FTEMP,A_PARAM,M_PARAM,N_PARAM,RTSH,RGSA,GAS_EFFECT_RT,RT_RATIO,RT_DIFF,NGSA,GAS_EFFECT_NPHI,NPHI_DIFF,DGSA,GAS_EFFECT_RHOB,DENS_DIFF,RGSA_ANOM,NGSA_ANOM,DGSA_ANOM,SCORE,ZONA
1663.2936,ABAB,ABB-138,8.5818,24.6945,83.0875,43.1188,0.099,2.0625,B1,0.5898611111111112,0.5898611111111112,1.5051981036234332,-0.015,0.0850529986995151,0.1403524778661818,0.0850529986995151,0.1403524778661818,1.6373742913547762,0,,,,,0.0,0.5898611111111112,1.2951379310344828,0.3223575561001249,0.0429696476756558,0.0598932111339119,0.0307429220480198,0.2796549707602339,0.4440227014294997,,0.1679912573722972,0.1615792017518257,0.1570355495410117,0.1534290794569155,0.1504066671888895,0.147790201643207,0.1454753862289174,0.1433951379090831,0.1415034108787247,0.139767049213255,0.1381612833467487,0.1366670601849112,0.1352693711539999,0.1339561579536456,0.1327175698938373,0.1315454442480561,0.1304329330914173,0.1293742292670781,0.1283643611863318,0.1273990365154882,0.1264745212796667,0.1255875450819908,0.1247352258860459,0.1239150096631224,0.1231246214804043,-0.001104916331538,0.0231917400298709,158.16468,1,1.8,1.8,1,35.572577841026124,True,1.2121359377635759,7.546222158973876,0.09944262272634496,True,0.00044262272634496,2.110975881779271,True,0.0484758817792712,True,True,True,3,Zona Prospek Kuat
1663.446,ABAB,ABB-138,8.5818,25.0972,82.7771,37.729,0.1058,2.0755,B1,0.5864122222222222,0.5864122222222222,1.5445090253580456,-0.015,0.0828298600670843,0.1378060059004176,0.0828298600670843,0.1378060059004176,1.6808673828172942,0,,,,,0.0,0.5864122222222222,1.2951379310344828,0.3477641989807367,0.0415834699193448,0.0579223674609686,0.0297270824265303,0.2652526315789474,0.4286593122157244,,0.1822897418137576,0.17544543334509,0.1705903755418877,0.1667337023580505,0.1634995351671636,0.1606982260558782,0.1582186908582209,0.1559894616783846,0.1539614705879385,0.1520993771035951,0.1503767736479596,0.1487733427216494,0.1472730764026654,0.1458631108981427,0.1445329354529367,0.1432738387459144,0.1420785112936378,0.1409407534374412,0.1398552566541948,0.1388174369480285,0.1378233059768149,0.1368693700058983,0.1359525497094516,0.1350701158140232,0.1342196369364413,-0.0011870943801273,0.026504810623128,158.1723,1,1.8,1.8,1,35.283653951608066,True,1.0693053517570985,2.445346048391933,0.09943728985932287,False,-0.00636271014067713,2.1099048448768056,True,0.03440484487680573,True,False,True,2,Zona Menarik
1663.5984,ABAB,ABB-138,8.5691,24.8195,77.4956,27.1739,0.1074,2.0874,B1,0.5277288888888888,0.5277288888888888,1.6822206642135875,-0.015,0.0828284671673834,0.1323030505007167,0.0828284671673834,0.1323030505007167,1.82731851819922,0,,,,,0.0,0.5277288888888888,1.2951379310344828,0.4476059130547955,0.0514353175241132,0.0721126509155051,0.0361657539094383,0.2566935672514619,0.403747845354126,,0.2402926064447995,0.2305052941510878,0.2235998795628384,0.2181364452511858,0.2135698107446179,0.2096253623412455,0.2061424899725331,0.2030180066853742,0.2001811600293191,0.1975810548214302,0.1951797054412419,0.1929479194672303,0.1908627214404656,0.1889056677587237,0.1870617036387531,0.1853183637593377,0.1836651985420557,0.18209335305511,0.1805952518503951,0.1791643590035657,0.1777949926132255,0.1764821794400177,0.1752215396025901,0.1740091941025822,0.1728416899134507,-0.0016423087871825,0.0368000176640084,158.17992,1,1.8,1.8,1,33.56663571926464,False,0.8095508953375478,-6.392735719264639,0.09319528990758186,False,-0.014204710092418138,2.092047484638352,True,0.004647484638351962,False,False,True,1,Zona Lemah
1663.7508,ABAB,ABB-138,8.5945,24.0973,74.0601,18.3172,0.1044,2.0913,B1,0.4895566666666667,0.4895566666666667,1.7472775299902694,-0.015,0.0835216780059281,0.1294176155059281,0.0835216780059281,0.1294176155059281,1.8934726748419577,0,,,,,0.0,0.4895566666666667,1.2951379310344828,0.579136568362643,0.0594797926023269,0.0807267787636435,0.0424263136849665,0.257412865497076,0.3938302641325537,,0.320203559678605,0.3062722364327778,0.2964891217520754,0.2887758510345447,0.2823469062624306,0.2768072149710914,0.2719260340238073,0.2675553069289825,0.2635936363971365,0.259968165119023,0.256624574024788,0.2535211606516853,0.2506251355921399,0.2479102016040883,0.2453549125211656,0.2429415263025284,0.2406551823308164,0.2384832979215034,0.2364151169071234,0.2344413661279793,0.2325539900270884,0.2307459427859583,0.2290110235272468,0.2273437442131082,0.2257392226872706,-0.0022720074737688,0.0545934968226584,158.18754,1,1.8,1.8,1,31.02248537675804,False,0.590449146080449,-12.705285376758042,0.09398641861173607,False,-0.01041358138826394,2.0825059020271786,False,-0.00879409797282138,False,False,False,0,Non Prospek
1663.9032,ABAB,ABB-138,8.6072,23.5313,70.1054,26.3175,0.1027,2.0825,B1,0.4456155555555556,0.4456155555555556,1.7871026123067428,-0.015,0.0867214078199674,0.1284978661533007,0.0867214078199674,0.1284978661533007,1.9330595113824007,0,,,,,0.0,0.4456155555555556,1.2951379310344828,0.517553828095619,0.0773124643524922,0.1079079175293952,0.053893453210618,0.2642590643274853,0.3884320539311242,,0.2846387675553971,0.2708929293583431,0.261318049711025,0.2538139969659855,0.2475896161346768,0.2422481089953053,0.2375583056433106,0.2333722177942166,0.2295887125159834,0.2261352690038153,0.2229579221108578,0.2200153160565166,0.2172749900926348,0.2147109534844477,0.2123020435304817,0.2100307792806351,0.207882540210585,0.20584496437966,0.2039074987127173,0.2020610571267765,0.2002977566489727,0.1986107109430326,0.1969938667676544,0.1954418730013865,0.1939499746917685,-0.0021359373867969,0.0379975301605395,158.19516,1,1.8,1.8,1,27.070665283377483,False,0.9721778066592268,-0.7531652833774842,0.0997239530539275,False,-0.002976046946072494,2.073963321502609,False,-0.008536678497391037,False,False,False,0,Non Prospek
1664.0556,ABAB,ABB-138,8.5565,23.3819,67.1817,75.9162,0.1015,2.0667,B1,0.41313,0.41313,1.7968740947739703,-0.015,0.09076667135355,0.12949760885355,0.09076667135355,0.12949760885355,1.942669546838056,0,,,,,0.0,0.41313,1.2951379310344828,0.3203311382601188,0.0951570654003886,0.1401474765227061,0.0642814755287116,0.2746988304093567,0.3898195584795321,,0.1687500122486004,0.1597849826931287,0.1535913131621115,0.148766300949632,0.1447834119557274,0.1413793648594264,0.1384011887659863,0.1357511973150132,0.133362785326441,0.1311882929960256,0.1291923260875277,0.1273478118299048,0.1256335385848991,0.1240325516319604,0.1225310683150003,0.1211177216116474,0.1197830187747546,0.1185189450909919,0.1173186681205157,0.1161763131016991,0.1150867897727815,0.114045657006251,0.1130490156954865,0.1120934230537462,0.1111758233524417,-0.001327843282881,0.013172419062071,158.20278000000002,1,1.8,1.8,1,23.58023321943526,True,3.219484696929481,52.335966780564746,0.10782248161532904,True,0.006322481615329029,2.0695634924206154,True,0.0028634924206154544,True,True,True,3,Zona Prospek Kuat
1664.208,ABAB,ABB-138,8.5311,22.8195,65.1821,68.4721,0.0888,2.0527,B1,0.3909122222222222,0.3909122222222222,1.797713064528193,-0.015,0.0941105715353757,0.130758592368709,0.0941105715353757,0.130758592368709,1.9434927835409348,0,,,,,0.0,0.3909122222222222,1.2951379310344828,0.3490243046902146,0.115605948371184,0.1696232644921218,0.0781109994777507,0.2955859649122805,0.4045155987654319,,0.1873838299696898,0.176693106021704,0.1693563866741085,0.1636686381120334,0.1589918248310411,0.1550077413124689,0.1515319305763629,0.1484468456352981,0.1456724940273605,0.1431517389748925,0.1408422192951244,0.138711584344347,0.1367345250431941,0.1348908401711399,0.1331641300953842,0.1315408868918167,0.1300098438147226,0.1285614996056215,0.12718776376058,0.1258816873950991,0.1246372559039802,0.1234492270307229,0.1223130028394865,0.1212245273627485,0.1201802039471907,-0.0015239409556678,0.0146044885435089,158.2104,1,1.8,1.8,1,21.002222602368672,True,3.2602311334552554,47.46987739763132,0.11550868474521153,True,0.026708684745211528,2.0676149827171804,True,0.01491498271718017,True,True,True,3,Zona Prospek Kuat
1664.3604,ABAB,ABB-138,8.5311,21.9931,68.3586,47.4158,0.0751,2.0545,B1,0.4262066666666666,0.4262066666666666,1.7607274396124035,-0.015,0.0924926136224248,0.1324494886224247,0.0924926136224248,0.1324494886224247,1.906918098097828,0,,,,,0.0,0.4262066666666666,1.2951379310344828,0.3939646173545942,0.0952608566381747,0.1381396018618632,0.0648652545178346,0.3082333333333333,0.42699793957115,,0.2123275719200395,0.2011709982867602,0.193455627866436,0.1874408315242563,0.1824729363208278,0.1782249654721664,0.174506876596258,0.171197272848119,0.1682133594096869,0.1654958763984737,0.1630008040757793,0.1606944643109018,0.1585504643593049,0.1565477037875808,0.1546690264442271,0.1529002803850697,0.1512296449884939,0.1496471383761166,0.1481442496947257,0.1467136598409205,0.1453490260932048,0.1440448137478413,0.1427961628780236,0.1415987817158221,0.1404488604758604,-0.0016619282874229,0.0210900164080327,158.21802000000002,1,1.8,1.8,1,24.441289709859152,True,1.939987642340877,22.974510290140845,0.10613676710007541,True,0.031036767100075413,2.071027081996656,True,0.01652708199665609,True,True,True,3,Zona Prospek Kuat
1664.5128,ABAB,ABB-138,8.5311,22.0833,69.3548,34.7244,0.073,2.0563,B1,0.4372755555555555,0.4372755555555555,1.7503680506741006,-0.015,0.0917619098036719,0.1327564931370052,0.0917619098036719,0.1327564931370052,1.8965690758533824,0,,,,,0.0,0.4372755555555555,1.2951379310344828,0.4520007125850328,0.0899216612886638,0.1281967005078239,0.0618513925546199,0.309280701754386,0.4311297089018844,,0.2466913556030336,0.2340680219687334,0.2253179075490605,0.2184847844773717,0.212833253151018,0.2079951343371995,0.2037562717855362,0.1999797679224569,0.1965721949251024,0.1934666414956548,0.1906133756748102,0.1879743284513885,0.1855196507093174,0.1832254670421544,0.1810723559819508,0.17904428978771,0.1771278753135979,0.1753117981120169,0.1735864073167436,0.1719434002722016,0.1703755792573945,0.1688766612492599,0.1674411273296598,0.1660641021490163,0.1647412564739738,-0.0019061022154958,0.0287981937772862,158.22564,1,1.8,1.8,1,25.277576515177724,True,1.3737234651094818,9.446823484822279,0.10453598591707369,True,0.0315359859170737,2.0724920293256677,True,0.016192029325667878,True,True,True,3,Zona Prospek Kuat
1664.6652,ABAB,ABB-138,8.5184,21.7344,72.0066,42.8119,0.073,2.0523,B1,0.46674,0.46674,1.7042099538686564,-0.015,0.0914056915709511,0.1351625665709511,0.0914056915709511,0.1351625665709511,1.849888736708562,0,,,,,0.0,0.46674,1.2951379310344828,0.3869249416547978,0.0779247627164661,0.1124706475638764,0.0534229967711416,0.3116198830409358,0.4416793040935673,,0.2067511498837033,0.1967378875772709,0.1897646403178433,0.1843004957576847,0.1797687906408046,0.1758803279611026,0.1724666377262571,0.1694198777871448,0.1666663552028836,0.164153229126614,0.1618411811539889,0.1597000815430673,0.1577062822334203,0.1558408495731487,0.1540883677404724,0.1524361034292506,0.1508734073551505,0.1493912757117365,0.1479820224847945,0.1466390303548894,0.1453565584319744,0.1441295918223523,0.1429537224784025,0.1418250537776343,0.1407401233350342,-0.0015537730952064,0.0233579915864514,158.23326,1,1.8,1.8,1,27.64678586966398,True,1.548530820249028,15.165114130336022,0.10063196973862654,True,0.02763196973862654,2.077424324079203,True,0.025124324079203397,True,True,True,3,Zona Prospek Kuat
1664.8176,ABAB,ABB-138,8.5311,23.1319,65.7399,47.1084,0.0704,2.04,B1,0.3971100000000001,0.3971100000000001,1.769942278027501,-0.015,0.0961788147417325,0.1334078772417325,0.0961788147417325,0.1334078772417325,1.9160849681330896,0,,,,,0.0,0.3971100000000001,1.2951379310344828,0.4136253038556843,0.1188900936050008,0.17162054216569,0.0810006192942036,0.321412865497076,0.4320695409356724,,0.2265670390992324,0.2135971851626844,0.2046992864110238,0.1978028839772996,0.1921333192778186,0.1873042997475053,0.1830919256613364,0.1793535296781274,0.1759920338836374,0.1729381039276254,0.17014033962832,0.1675594904532924,0.1651648515568581,0.1629319166359116,0.1608407924548128,0.1588750945446825,0.1570211577079581,0.1552674587386101,0.1536041859526923,0.152022912606535,0.1505163453109625,0.1490781275535756,0.147702684362926,0.1463850981298522,0.1451210083315288,-0.0018453833327313,0.0212276366847526,158.24088,1,1.8,1.8,1,20.80836455065973,True,2.2639165074847956,26.300035449340275,0.11672850918447503,True,0.04632850918447502,2.068032635063218,True,0.02803263506321807,True,True,True,3,Zona Prospek Kuat
1664.97,ABAB,ABB-138,8.5184,22.2986,66.7918,58.5179,0.0636,2.0357,B1,0.4087977777777777,0.4087977777777777,1.749224555613608,-0.015,0.0965278800295695,0.1348526716962361,0.0965278800295695,0.1348526716962361,1.895423886872459,0,,,,,0.0,0.4087977777777777,1.2951379310344828,0.3626885411871257,0.1118159320980452,0.1634059173897096,0.0757560657386862,0.330727485380117,0.4446410181936323,,0.1953461896863684,0.1843909831117973,0.1768603109434173,0.1710151836582803,0.1662043482691935,0.1621027942337218,0.1585220106379811,0.1553418040282782,0.1524803415315263,0.1498791456423217,0.1474948430202606,0.1452942970188155,0.1432515740062777,0.1413459669627403,0.1395606600059296,0.1378817979299539,0.136297820793468,0.134798977229375,0.1333769614253031,0.1320246376391421,0.1307358279209694,0.1295051462907451,0.1283278676062873,0.1271998227083792,0.1261173137291706,-0.0015764303621248,0.0170887882169387,158.2485,1,1.8,1.8,1,21.786967075825427,True,2.6859130872296033,36.73093292417457,0.11396612747180501,True,0.05036612747180501,2.0689800255502018,True,0.03328002555020193,True,True,True,3,Zona Prospek Kuat
1665.1224,ABAB,ABB-138,8.5311,22.6667,65.0059,48.3733,0.0633,2.0437,B1,0.3889544444444444,0.3889544444444444,1.7850741261335306,-0.015,0.0958088191198056,0.1322732982864722,0.0958088191198056,0.1322732982864722,1.931059494852957,0,,,,,0.0,0.3889544444444444,1.2951379310344828,0.415043436164393,0.122958907752842,0.1774298677314571,0.0837645211485334,0.3263491228070176,0.4347332121507472,,0.2277879232817637,0.2145662193844133,0.2055078737084333,0.1984940388469283,0.1927324709204482,0.1878283239606419,0.1835528507924103,0.1797603587801911,0.1763517510655934,0.173256277559635,0.1704215066852619,0.1678074133208731,0.1653826962793375,0.1631223805618848,0.1610061980644666,0.1590174599646558,0.1571422507264653,0.1553688388736861,0.1536872376966571,0.1520888720384573,0.150566321646588,0.1491131207768639,0.1477235997867499,0.1463927585228339,0.1451161640960231,-0.0018667533283369,0.0206725611029224,158.25612,1,1.8,1.8,1,19.5615943664016,True,2.4728710295253085,28.8117056335984,0.12113079224452278,True,0.05783079224452278,2.0675167688900786,True,0.023816768890078777,True,True,True,3,Zona Prospek Kuat
1665.2748,ABAB,ABB-138,8.5311,23.6093,67.3618,33.1899,0.0701,2.0574,B1,0.4151311111111111,0.4151311111111111,1.778738444703656,-0.015,0.0923741439073885,0.1312926855740552,0.0923741439073885,0.1312926855740552,1.924801520280176,0,,,,,0.0,0.4151311111111111,1.2951379310344828,0.4807604944213275,0.1007920582266649,0.1424973180559933,0.0695506260519228,0.3115374269005848,0.4272157745289149,,0.2653944448198433,0.2511631603571589,0.2413394995812946,0.2336913581308165,0.2273811896809549,0.2219903334319906,0.2172756100669548,0.2130817670970811,0.2093029746591357,0.2058635224046555,0.2027071963517017,0.1997910073818367,0.1970812796406355,0.1945511004035491,0.192178595772775,0.1899457285343355,0.1878374379210836,0.1858410100470824,0.1839456080452201,0.1821419153020256,0.1804218603973317,0.1787784021250221,0.1772053593998697,0.1756972751803378,0.1742493065047139,-0.0020975865634114,0.0301296478748052,158.26373999999998,1,1.8,1.8,1,21.982260113944285,True,1.509849297932119,11.207639886055716,0.11383887235697415,True,0.04373887235697416,2.069544351976562,True,0.012144351976562273,True,True,True,3,Zona Prospek Kuat
1665.4272,ABAB,ABB-138,8.5311,23.9236,64.7714,32.2949,0.0763,2.0585,B1,0.3863488888888889,0.3863488888888889,1.812015332635627,-0.015,0.0932294847376447,0.129449693070978,0.0932294847376447,0.129449693070978,1.957481560832608,0,,,,,0.0,0.3863488888888889,1.2951379310344828,0.5139283838473705,0.1176806897398207,0.164065784325923,0.0818031758329304,0.3046941520467836,0.4123521903833659,,0.2880288218733752,0.2715513591226069,0.2602463637867116,0.2514839127465594,0.2442799948187727,0.2381439088227508,0.2327912321787756,0.2280407291212358,0.2237690755708464,0.2198881902891468,0.2163327742595791,0.213052962675692,0.2100097468143446,0.2071719924174358,0.2045144256141084,0.2020162300795239,0.1996600440947602,0.19743122718926,0.195317313281444,0.1933075957923919,0.1913928080310303,0.1895648735866079,0.1878167089867231,0.1861420659368536,0.184535403925681,-0.0023453037782422,0.0309646414758986,158.27136000000002,1,1.8,1.8,1,18.90523811756048,True,1.7082514274180067,13.389661882439519,0.12370298321247514,True,0.04740298321247513,2.067402306992973,True,0.008902306992972786,True,True,True,3,Zona Prospek Kuat
1665.5796,ABAB,ABB-138,8.493,24.1181,66.2937,42.2492,0.0732,2.0436,B1,0.4032633333333333,0.4032633333333333,1.768962579809073,-0.015,0.095302832843764,0.133108770343764,0.095302832843764,0.133108770343764,1.9151120959833967,0,,,,,0.0,0.4032633333333333,1.2951379310344828,0.4326144087076281,0.1134653598349468,0.1628885950863048,0.0775589493359984,0.3165076023391812,0.4288789346978557,,0.2375289112334788,0.2241867543440314,0.2150166787668048,0.2078998754616394,0.2020429058617882,0.1970498249603372,0.1926909910346803,0.1888199929331652,0.1853371520682357,0.1821712413787352,0.1792694330885971,0.1765913689524349,0.174105464602204,0.1717865019385719,0.1696140023273162,0.1675710931878948,0.1656436974620254,0.1638199407942929,0.1620897093610132,0.1604443143269854,0.1588762332935605,0.157378908333181,0.1559465862784398,0.154574191017472,0.1532572203484345,-0.0019182350218246,0.0236690872253202,158.27898,1,1.8,1.8,1,20.39454285166339,True,2.0715933819793433,21.85465714833661,0.11890033377206444,True,0.045700333772064436,2.0684322839673315,True,0.024832283967331392,True,True,True,3,Zona Prospek Kuat
1665.732,ABAB,ABB-138,8.4677,25.1041,65.9515,57.8992,0.0714,2.0323,B1,0.399461111111111,0.399461111111111,1.7544580330628976,-0.015,0.0974843051730904,0.134933784339757,0.0974843051730904,0.134933784339757,1.9006604920329249,0,,,,,0.0,0.399461111111111,1.2951379310344828,0.3702237660505069,0.1196816371541961,0.1746618796499833,0.0810951007207558,0.324915789473684,0.4362276137102013,,0.2005366160797868,0.1889963874424773,0.1810833416355355,0.174952544099063,0.1699138859341868,0.1656233070248829,0.1618814222482078,0.1585612056438701,0.1555762354869848,0.1528647968422406,0.1503811440584798,0.1480903488340904,0.1459650906731861,0.1439835667976393,0.1421280804302301,0.1403840575981439,0.1387393442731574,0.1371836924786034,0.1357083771144208,0.1343059052764779,0.1329697923429016,0.1316943871186845,0.1304747336034305,0.129306460492559,0.1281856919534729,-0.0016371897964011,0.0172713958051233,158.28660000000002,1,1.8,1.8,1,19.81890651530585,True,2.9214124379306847,38.08029348469415,0.12091047999751048,True,0.04951047999751047,2.0681422393408453,True,0.03584223934084507,True,True,True,3,Zona Prospek Kuat
1665.8844,ABAB,ABB-138,8.4296,26.2986,67.219,20.0029,0.0773,2.0464,B1,0.4135444444444444,0.4135444444444444,1.7617978060286847,-0.015,0.0944202539925524,0.133190045659219,0.0944202539925524,0.133190045659219,1.907984760720161,0,,,,,0.0,0.4135444444444444,1.2951379310344828,0.6180309581960788,0.1022816301945263,0.1363407100493659,0.0733541735105983,0.3107701754385963,0.4260063905133203,,0.3518633759023019,0.3326258347683267,0.3193701226024004,0.3090634092974216,0.3005686266573087,0.2933177841931965,0.2869811657319144,0.2813483879795374,0.2762761137541395,0.2716618488637828,0.26742952657814,0.2635210000039212,0.2598907374314421,0.2565023650323139,0.2533263298270374,0.250338270806917,0.2475178536384774,0.2448479180576405,0.2423138417032622,0.2399030571933426,0.2376046798849259,0.2354092170076641,0.2333083375787566,0.2312946883707057,0.2293617452260647,-0.0028064716709369,0.0499927510510975,158.29422,1,1.8,1.8,1,20.98009593535718,False,0.9534227136821458,-0.9771959353571802,0.11755163929839174,True,0.04025163929839175,2.069272819014789,True,0.02287281901478888,False,True,True,2,Zona Menarik
1666.0368,ABAB,ABB-138,8.2775,27.4722,65.2905,13.6261,0.0951,2.068,B1,0.3921166666666666,0.3921166666666666,1.8215899432456888,-0.015,0.0913013333999814,0.1280622708999814,0.0913013333999814,0.1280622708999814,1.9667987529526167,0,,,,,0.0,0.3921166666666666,1.2951379310344828,0.7861571272479204,0.0944800887772135,0.116326030863535,0.0720846264956953,0.280338596491228,0.3896038547758285,,0.460020563079124,0.4344110833126773,0.416794669216641,0.4031142800110699,0.3918500512855305,0.3822432797193074,0.3738537991428986,0.3664009003070465,0.3596934255262676,0.3535947484135636,0.3480035139818067,0.3428422755550542,0.3380504117855273,0.3335795116370121,0.3293902556220233,0.3254502426384597,0.3217324356865244,0.3182140249321192,0.3148755795892505,0.3117004042483391,0.3086740428411196,0.3057838911251701,0.3030188902106334,0.3003692814794201,0.2978264086164315,-0.0036998974153016,0.0733885704640359,158.30184000000003,1,1.8,1.8,1,18.71182081094347,False,0.7282081277750841,-5.085720810943469,0.12497826025338166,True,0.029878260253381653,2.067694575445631,False,-0.00030542455436899374,False,True,False,1,Zona Lemah
1666.1892,ABAB,ABB-138,8.3028,28.2343,65.7928,18.7619,0.1082,2.0849,B1,0.3976977777777777,0.3976977777777777,1.843825912424918,-0.015,0.0880426376186752,0.1253268042853418,0.0880426376186752,0.1253268042853418,1.9882912004722928,0,,,,,0.0,0.3976977777777777,1.2951379310344828,0.668228097964665,0.0937537551183976,0.1224756197370815,0.0681938565401833,0.2573555555555554,0.3681760181936322,,0.3818288361166345,0.3613717210722804,0.3472493385139231,0.3362538237524603,0.3271814553170007,0.3194305157576594,0.3126514878311189,0.3066212244870268,0.3011876112312838,0.2962418235550355,0.2917030590397493,0.2875095236440333,0.2836128096838379,0.2799742305566833,0.276562342391496,0.2733512161813495,0.2703192013309949,0.267448020747272,0.2647220954724982,0.2621280318750956,0.2596542262775927,0.2572905559421567,0.2550281345737097,0.2528591167167364,0.2507765396870597,-0.0030166032424065,0.0532995059135801,158.30946,1,1.8,1.8,1,19.203895308452807,False,0.9769840805027583,-0.44199530845280677,0.12320732463549133,True,0.015007324635491329,2.068006971942348,False,-0.01689302805765225,False,True,False,1,Zona Lemah
1666.3416,ABAB,ABB-138,8.2902,28.6458,63.2794,28.86,0.1053,2.0892,B1,0.3697711111111111,0.3697711111111111,1.877509582056607,-0.015,0.0882883170259126,0.1229543586925792,0.0882883170259126,0.1229543586925792,2.020465928557046,0,,,,,0.0,0.3697711111111111,1.2951379310344828,0.5694624017040855,0.1135295963160362,0.1546764139629934,0.0800950654068182,0.2577409356725146,0.3607794938271604,,0.3220873954752297,0.303739979699301,0.29114680850907,0.2813829591963093,0.2733538266465449,0.2665134689885691,0.2605453985448648,0.2552479208207179,0.2504837736859848,0.2461549099486374,0.2421886346863497,0.2385294298098178,0.2351338600367764,0.2319672550465319,0.2290014681291097,0.2262133149424071,0.2235834572550944,0.2210955866812898,0.2187358159617548,0.2164922171204129,0.2143544656556957,0.2123135626520988,0.2103616150676512,0.2084916600809504,0.2066975232409736,-0.0026176282226337,0.0346500346500346,158.31708,1,1.8,1.8,1,16.555603903400836,True,1.7432163857261411,12.304396096599163,0.13284480457782666,True,0.027544804577826654,2.067174036133861,False,-0.022025963866139087,True,True,False,2,Zona Menarik
1666.494,ABAB,ABB-138,8.3028,29.5902,62.1308,28.5699,0.0949,2.0833,B1,0.3570088888888889,0.3570088888888889,1.879696626184568,-0.015,0.0898220200938532,0.1232916034271865,0.0898220200938532,0.1232916034271865,2.022539256614871,0,,,,,0.0,0.3570088888888889,1.2951379310344828,0.585340673373365,0.1249621632288993,0.1684167672605027,0.0888245802885064,0.2715912280701755,0.3710735295646524,,0.334139092983492,0.3143061119995524,0.3007486360575791,0.2902681179469189,0.281669914786042,0.2743591693539751,0.2679915366651967,0.2623478562064877,0.2572791584545923,0.2526791518872337,0.2484691108146674,0.2445889699728308,0.240991779751191,0.2376400973070996,0.2345035502464739,0.2315571406706329,0.2287800333588925,0.2261546701566161,0.2236661099252175,0.2213015280340877,0.2190498309740974,0.2169013555275199,0.2148476310385935,0.2128811894513217,0.2109954119781054,-0.0027650648387954,0.0350018726001841,158.3247,1,1.8,1.8,1,15.37396586899361,True,1.8583298703440017,13.195934131006391,0.13777841777334204,True,0.042878417773342045,2.067399625562187,False,-0.015900374437813003,True,True,False,2,Zona Menarik
1666.6464,ABAB,ABB-138,8.3155,29.1875,57.3439,29.7885,0.0889,2.0718,B1,0.3038211111111111,0.3038211111111111,1.906748824136836,-0.015,0.093848369808031,0.1223315989746977,0.093848369808031,0.1223315989746977,2.0480282318288903,0,,,,,0.0,0.3038211111111111,1.2951379310344828,0.6377325535744814,0.1802938021927547,0.231791824206236,0.1330284521971901,0.2843163742690058,0.3689776371020141,,0.3780449991367617,0.3516870648583399,0.3339854879987546,0.3204742351704499,0.3095006775386966,0.3002481609689157,0.2922470812041878,0.2852003300190913,0.2789070462373222,0.2732246261525469,0.2680479369497783,0.2632971115881503,0.2589099754092421,0.254837132837142,0.2510386606861942,0.247481813113461,0.2441393863606255,0.2409885269301774,0.2380098456359342,0.2351867474912359,0.2325049169852071,0.2299519172388949,0.2275168739626734,0.2251902234746715,0.2229635097457017,-0.0033327052483098,0.0335700018463501,158.33232,1,1.8,1.8,1,10.475065594007086,True,2.8437530755933755,19.313434405992915,0.16664224600578514,True,0.07774224600578514,2.0722501779378195,True,0.0004501779378194293,True,True,True,3,Zona Prospek Kuat
1666.7988,ABAB,ABB-138,8.3536,30.0555,55.5657,22.7826,0.0846,2.0627,B1,0.2840633333333333,0.2840633333333333,1.9090303611585755,-0.015,0.0962166100557458,0.1228475475557458,0.0962166100557458,0.1228475475557458,2.0501647634671665,0,,,,,0.0,0.2840633333333333,1.2951379310344828,0.758914569544772,0.191442936987647,0.2288802734241416,0.1505206906482693,0.2939380116959064,0.3730936715399609,,0.4654020883962418,0.4305903569307189,0.4074139029859404,0.3898327031815159,0.375622738500615,0.3636893948924541,0.3534053995825928,0.344375103067944,0.3363317622573079,0.3290864767050704,0.3225003051914441,0.3164679246819793,0.3109075086293498,0.3057541714870543,0.3009555638491815,0.2964688198461487,0.2922583852646551,0.288294436810685,0.2845517086194666,0.281008605786856,0.2776465242942585,0.2744493220230888,0.2714029021559798,0.2684948813880209,0.2657143229774063,-0.0042012683849063,0.0438931465241017,158.33994,1,1.8,1.8,1,8.858509235857552,True,2.571832279384029,13.924090764142447,0.17990781632776767,True,0.09530781632776768,2.0758255494354607,True,0.013125549435460737,True,True,True,3,Zona Prospek Kuat
