DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,VSH_LINEAR,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,FTEMP,SW,VSH_Z4,PHIE_Z4,PHIT_Z4,SW_Z4,SW.1
1393.0664,73.9703,0.231428,2.3755,5.3522,D,TAF,0.5388438700386241,2.288449507314931,0.0928810064610201,0.0835134448447418,0.1340300576608628,0.0835134448447418,0.1340300576608628,2.573382490542575,61.1405,1.0,0.5553,0.095,0.1728,1.0,0.8147207985279257
1393.2188,79.7969,0.2317,2.4158000000000004,5.0843,D,TAF,0.615967734676751,2.36094498278364,0.0419529667632897,0.0497111354061096,0.107458110532055,0.0497111354061096,0.107458110532055,2.5633076642455954,61.1447,1.0,0.6204,0.0663,0.1531,1.0,1.0
1393.3712,85.4597,0.248525,2.4407,4.9283,D,TAF,0.6909234585419187,2.419910366033841,0.0216832680950566,0.0299668955802495,0.0947409698185543,0.0299668955802495,0.0947409698185543,2.572360509913407,61.149,1.0,0.69,0.0484,0.145,1.0,1.0
1393.5236,90.6251,0.262913,2.4422,4.7893,D,TAF,0.7592953410122756,2.4175951432232234,-0.0118002259127077,0.0124164034668021,0.0836003416867029,0.0124164034668021,0.0836003416867029,2.494696933723461,61.1532,1.0,0.7509,0.0413,0.1464,1.0,1.0
1393.676,95.9361,0.274536,2.4158000000000004,4.6333,D,TAF,0.8295944597252629,2.249302300002331,-0.015,0.0124219237425138,0.0901964043417571,0.0124219237425138,0.0901964043417571,2.347532345893266,61.1574,1.0,0.8098,0.0453,0.1587,1.0,1.0
1393.8284,102.1118,0.285873,2.4296001,4.3699,D,TAF,0.9113391909314006,2.219910739431487,-0.015,0.0069339931532967,0.0923720423031154,0.0069339931532967,0.0923720423031154,2.32341229666354,61.1617,1.0,0.8814,0.0302,0.1536,1.0,1.0
1393.9808,106.6836,0.311892,2.4688000000000003,4.2321,D,TAF,0.9718538794894944,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.1659,1.0,0.9446,0.0107,0.1429,1.0,1.0
1394.1332,107.1694,0.334733,2.4477998,4.2542,D,TAF,0.9782841773375018,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.1701,1.0,0.9582,0.024,0.1581,1.0,1.0
1394.2856,105.0887,0.336903,2.4467002000000004,4.3313,D,TAF,0.9507429654553494,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.1744,1.0,0.9373,0.0287,0.1599,1.0,1.0
1394.438,100.5142,0.327347,2.4121001,4.395,D,TAF,0.8901925383130861,2.104851324147157,0.1437025439620048,0.0294928034843686,0.1129483539512204,0.0294928034843686,0.1129483539512204,2.5105700772587025,61.1786,1.0,0.8818,0.0502,0.1736,1.0,1.0
1394.5904,95.1088,0.317595,2.4431001,4.456,D,TAF,0.818643892805426,2.4119538591408056,0.1713183967097774,0.0313955408681786,0.1081434058186873,0.0313955408681786,0.1081434058186873,2.7075586049388027,61.1828,1.0,0.8238,0.0445,0.1598,1.0,1.0
1394.7428,91.6876,0.301698,2.4551001,4.5708,D,TAF,0.7733591357086698,2.472503002783488,0.1368786807223287,0.0312916594951996,0.1037940784678874,0.0312916594951996,0.1037940784678874,2.708373236383091,61.1871,1.0,0.7818,0.0421,0.1516,1.0,1.0
1394.8952,89.5133,0.281245,2.4735999,4.6748,D,TAF,0.7445789862419688,2.542396078352257,0.0808169794317164,0.0231384247312336,0.0929427046914181,0.0231384247312336,0.0929427046914181,2.696039171940241,61.1913,1.0,0.7511,0.0336,0.1388,1.0,1.0
1395.0476,89.7077,0.283353,2.5041001,4.7761,D,TAF,0.7471521643021843,2.6639630732875097,0.0864145917402616,0.0162750543081253,0.0863205697114551,0.0162750543081253,0.0863205697114551,2.7784356226035727,61.1955,1.0,0.7569,0.0204,0.1263,1.0,1.0
1395.2,92.204,0.285557,2.5212,5.0361,E,TAF,0.7801944708439336,2.773922697820064,0.0568181121401905,0.0060519338294438,0.0791951654710625,0.0060519338294438,0.0791951654710625,2.824147176006506,61.1998,1.0,0.7854,0.0089,0.1188,1.0,1.0
1395.3524,91.293,0.277878,2.5117,5.3178,E,TAF,0.7681360078148372,2.716104276988068,0.0389469584289547,0.0065169663681788,0.0785297171008197,0.0065169663681788,0.0785297171008197,2.765733482507301,61.204,1.0,0.7714,0.013,0.121,1.0,1.0
1395.5048,89.0694,0.255218,2.4969001,5.7046,E,TAF,0.7387032982742235,2.629489827809691,-0.0127370700586608,0.0019322745149316,0.07118570872814,0.0019322745149316,0.07118570872814,2.641629586914194,61.2082,1.0,0.7361,0.0185,0.1216,1.0,1.0
1395.6572,86.0609,0.244313,2.468,6.1059,E,TAF,0.6988812499503632,2.509777081291128,-0.000981132800858,0.0150020747189523,0.0805221919017988,0.0150020747189523,0.0805221919017988,2.5889398513614617,61.2125,1.0,0.6967,0.0345,0.132,1.0,1.0
1395.8096,84.9935,0.249462,2.4633000000000003,6.3667,E,TAF,0.6847525963419574,2.492189086557639,0.0310822267419645,0.0257498050560187,0.0899453609630772,0.0257498050560187,0.0899453609630772,2.6249141187206844,61.2167,1.0,0.6877,0.0396,0.1359,1.0,1.0
1395.962,83.707,0.261331,2.4763,6.7836,E,TAF,0.6677238228107469,2.5291510249770943,0.0831466831295064,0.0319064554297513,0.0945055638182588,0.0319064554297513,0.0945055638182588,2.6915834723555787,61.2209,1.0,0.6815,0.0389,0.1343,1.0,0.9711511762976208
1396.1144,80.5195,0.263876,2.5071001,7.2249,E,TAF,0.6255324387215646,2.602483434893692,0.1200094510029869,0.0361479670555579,0.0947916331857045,0.0361479670555579,0.0947916331857045,2.773701772231416,61.2252,1.0,0.6528,0.0318,0.1232,1.0,0.9358675123879064
1396.2668,73.9956,0.260851,2.5146001,7.737,E,TAF,0.5391787538088065,2.590184725712923,0.1565432079426904,0.0547182306002044,0.10526623876978,0.0547182306002044,0.10526623876978,2.804445864335242,61.2294,1.0,0.5853,0.04,0.1219,1.0,0.8265782151415965
1396.4192,69.032,0.254079,2.4800999000000004,7.7672,E,TAF,0.4734779995923154,2.5071674117637897,0.1678214776861582,0.0768865125229528,0.1212750749847323,0.0768865125229528,0.1212750749847323,2.7648891646083293,61.2336,0.7346622426279669,0.5279,0.0629,0.1368,1.0,0.7346622426279669
1396.5716,66.8764,0.251078,2.4367002,7.4489,E,TAF,0.4449453729122711,2.42603875483431,0.171779703884236,0.0939349518194215,0.1356485805299469,0.0939349518194215,0.1356485805299469,2.7165379222143304,61.2379,0.6832633118913611,0.4997,0.0856,0.1555,1.0,0.6832633118913611
1396.724,65.7054,0.253895,2.413,7.0202,E,TAF,0.4294454165927628,2.385150814530235,0.1815586224440082,0.1065015346338272,0.1467620424393987,0.1065015346338272,0.1467620424393987,2.703046985747501,61.2421,0.6592725541452519,0.4871,0.0991,0.1673,1.0,0.6592725541452519
1396.8764,67.085,0.253774,2.4095,6.5462,E,TAF,0.4477065094521936,2.37666942360695,0.1757701717531456,0.1034785094632318,0.145450994724375,0.1034785094632318,0.145450994724375,2.6940734898308656,61.2463,0.6880877689114449,0.5,0.0979,0.1679,1.0,0.6880877689114449
1397.0288,68.3842,0.252633,2.398,5.9284,E,TAF,0.4649033866941281,2.352821287395673,0.1680384671125865,0.1030814915653039,0.1466661840678784,0.1030814915653039,0.1466661840678784,2.6756128497933047,61.2506,0.718738619262322,0.5112,0.0997,0.1713,1.0,0.718738619262322
1397.1812,70.4812,0.255601,2.3912,5.6053,E,TAF,0.4926603537325642,2.334101310763708,0.163933327122164,0.1002137061557229,0.1464006143181508,0.1002137061557229,0.1464006143181508,2.662489221153681,61.2548,0.7384434012945954,0.5333,0.0995,0.1742,1.0,0.7384434012945954
1397.3336,75.0955,0.25234,2.4019001,5.3268,E,TAF,0.5537375940785138,2.34221610567738,0.1311601454567026,0.0806144110279424,0.132527310472803,0.0806144110279424,0.132527310472803,2.638134481663285,61.259,1.0,0.5802,0.086,0.1672,1.0,0.8229959787331831
1397.486,80.3436,0.252835,2.4262,5.1533,E,TAF,0.6232041361454745,2.386835824691566,0.0921282733679004,0.055655170909215,0.1140805586728532,0.055655170909215,0.1140805586728532,2.627180902539972,61.2633,1.0,0.6373,0.0655,0.1547,1.0,0.9529756567490284
1397.6384,84.2952,0.258723,2.439,4.9945,E,TAF,0.6755095395546707,2.4161006983536475,0.0687066766932628,0.0410872172243681,0.1044162365576184,0.0410872172243681,0.1044162365576184,2.6214040546016624,61.2675,1.0,0.6825,0.0537,0.1492,1.0,1.0
1397.7908,89.7754,0.258448,2.4263999,4.731,E,TAF,0.748048276208957,2.3563308651161554,-0.0133711991426139,0.0148986654120382,0.0850281913066279,0.0148986654120382,0.0850281913066279,2.4415755773572347,61.2717,1.0,0.7385,0.0487,0.1521,1.0,1.0
1397.9432,96.2556,0.265615,2.4402002,4.523,E,TAF,0.8338235255186728,2.3910277535939586,-0.015,0.0078572563173643,0.0860282118347398,0.0078572563173643,0.0860282118347398,2.460063349722509,61.276,1.0,0.8113,0.0321,0.1456,1.0,1.0
1398.0956,101.4301,0.278678,2.4547,4.3602,E,TAF,0.902315860254194,2.498114259000797,-0.015,0.0027282361855314,0.087320348084362,0.0027282361855314,0.087320348084362,2.5411574967376924,61.2802,1.0,0.873,0.0191,0.1413,1.0,1.0
1398.248,102.6157,0.286105,2.4757,4.307,E,TAF,0.9180090696584716,2.763449303391825,-0.015,-0.0009721067443449,0.0850912435361367,0.0,0.0860633502804816,2.7427863549107663,61.2844,1.0,0.8906,0.0096,0.1342,1.0,1.0
1398.4004,101.8069,0.281118,2.5011001,4.3036,E,TAF,0.90730337822276,3.0012617290714068,-0.015,0.0013938905800773,0.086453582288461,0.0013938905800773,0.086453582288461,3.031814373399188,61.2887,1.0,0.8802,0.0001,0.1232,1.0,1.0
1398.5528,100.4648,0.273457,2.5105,4.305,E,TAF,0.8895386545879076,2.997702907060343,-0.015,0.0016165652046278,0.0850108140722441,0.0016165652046278,0.0850108140722441,3.027372837052229,61.2929,1.0,0.858,0.0001,0.1201,1.0,1.0
1398.7052,100.9806,0.276128,2.479,4.3239,E,TAF,0.8963660478155784,2.7298310726237003,-0.015,-0.0014455238518924,0.0825887931308179,0.0,0.0840343169827104,2.70603468374222,61.2971,1.0,0.8691,0.0089,0.1306,1.0,1.0
1398.8576,104.2795,0.283943,2.4498999,4.3452,E,TAF,0.9400319794145756,2.4483307769870883,-0.015,0.0022144025177649,0.0903424005878813,0.0022144025177649,0.0903424005878813,2.5038630090172864,61.3014,1.0,0.9052,0.017,0.1437,1.0,1.0
1399.01,106.411,0.290195,2.4386001,4.4203,E,TAF,0.968245606139624,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3056,1.0,0.9297,0.0192,0.1494,1.0,1.0
1399.1624,108.2461,0.296679,2.4078000000000004,4.4314,E,TAF,0.9925359305136032,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3098,1.0,0.9496,0.0305,0.1635,1.0,1.0
1399.3148,107.5901,0.312135,2.4158999,4.4684,E,TAF,0.9838527782116412,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3141,1.0,0.95,0.0319,0.1649,1.0,1.0
1399.4672,106.1299,0.323085,2.394,4.457,E,TAF,0.964524822432183,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3183,1.0,0.9374,0.0465,0.1778,1.0,1.0
1399.6196,106.4125,0.323257,2.3819001,4.4381,E,TAF,0.9682654609086072,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3225,1.0,0.9394,0.0512,0.1827,1.0,1.0
1399.772,105.8109,0.299475,2.3692998,4.3326,E,TAF,0.9603023748951006,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3268,1.0,0.9214,0.0524,0.1814,1.0,1.0
1399.9244,105.348,0.273054,2.4745,4.2142,E,TAF,0.9541751931869024,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.331,1.0,0.9137,0.0019,0.1298,1.0,1.0
1400.0768,105.5266,0.258222,2.4904001,4.0956,FS 4,TAF,0.956539234347162,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3352,1.0,0.8959,0.0001,0.1254,1.0,1.0
1400.2292,106.6282,0.257105,2.4818,4.117,FS 4,TAF,0.9711205766883836,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3395,1.0,0.9086,0.0001,0.1272,1.0,1.0
1400.3816,107.9195,0.26449,2.5058999,3.9839,FS 4,TAF,0.9882128854803398,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3437,1.0,0.909,0.0001,0.1273,1.0,1.0
1400.534,109.6446,0.280175,2.499,3.8962,FS 4,TAF,1.0,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3479,1.0,0.9391,0.0001,0.1315,1.0,1.0
1400.6864,112.3003,0.291126,2.4135999000000004,3.8879,FS 4,TAF,1.0,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3522,1.0,0.9797,0.0203,0.1575,1.0,1.0
1400.8388,114.2724,0.291818,2.4123,3.8892,FS 4,TAF,1.0,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3564,1.0,0.9808,0.0192,0.1565,1.0,1.0
1400.9912,115.9431,0.285408,2.3945,3.8904,FS 4,TAF,1.0,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3606,1.0,0.976,0.024,0.1607,1.0,1.0
1401.1436,115.5646,0.284485,2.4110999,3.8924,FS 4,TAF,1.0,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3649,1.0,0.9837,0.0163,0.1541,1.0,1.0
1401.296,110.0316,0.274477,2.468,3.8937,FS 4,TAF,1.0,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3691,1.0,0.956,0.0008,0.1346,1.0,1.0
1401.4484,106.6598,0.266234,2.4633999,3.8948,FS 4,TAF,0.9715388504882952,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3733,1.0,0.9239,0.0026,0.1319,1.0,1.0
1401.6008,105.5683,0.260539,2.4425,3.8968,FS 4,TAF,0.9570911969248932,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3776,1.0,0.9082,0.0123,0.1394,1.0,1.0
1401.7532,106.3042,0.254581,2.4423999,3.8281,FS 4,TAF,0.9668319465880242,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3818,1.0,0.9135,0.0095,0.1374,1.0,1.0
1401.9056,108.257,0.254867,2.5277,3.7148,FS 4,TAF,0.9926802085015474,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.386,1.0,0.8899,0.0001,0.1246,1.0,1.0
1402.058,108.1729,0.260233,2.5553999,3.632,FS 4,TAF,0.9915670177872256,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3903,1.0,0.8764,0.0001,0.1227,1.0,1.0
1402.2104,108.81,0.279819,2.5348,3.6237,FS 4,TAF,1.0,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3945,1.0,0.9099,0.0001,0.1274,1.0,1.0
1402.3628,108.7193,0.304472,2.5211001,3.6251,FS 4,TAF,0.9987994483021524,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.3987,1.0,0.9381,0.0001,0.1313,1.0,1.0
1402.5152,109.0403,0.322206,2.4969001,3.6498,FS 4,TAF,1.0,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.403,1.0,0.9705,0.0001,0.1359,1.0,1.0
1402.6676,109.4616,0.31848,2.4579001,3.6778,FS 4,TAF,1.0,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.4072,1.0,0.9759,0.0118,0.1484,1.0,1.0
1402.82,109.4666,0.295606,2.4300999,3.7058,FS 4,TAF,1.0,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.4114,1.0,0.964,0.0184,0.1534,1.0,1.0
1402.9724,107.8777,0.294581,2.4042002,3.8165,FS 4,TAF,0.9876595992513428,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.4157,1.0,0.9444,0.0323,0.1645,1.0,1.0
1403.1248,105.5864,0.293785,2.4097,3.9383,FS 4,TAF,0.9573307778039566,,,0.0,0.0937499999999999,0.0,0.0937499999999999,,61.4199,1.0,0.9201,0.0341,0.1629,1.0,1.0
1403.2772,101.951,0.288363,2.39,4.06,FS 4,TAF,0.9092107596964072,1.789128735967343,-0.015,0.014168760344018,0.0994072690655561,0.014168760344018,0.0994072690655561,1.935055463996172,61.4241,1.0,0.8773,0.0482,0.1711,1.0,1.0
1403.4296,98.9126,0.278154,2.3949001,4.2165,FS 4,TAF,0.8689929396441495,2.0294127442419225,-0.015,0.0147561453796856,0.0962242334713246,0.0147561453796856,0.0962242334713246,2.160079794155891,61.4284,1.0,0.841,0.0495,0.1673,1.0,1.0
1403.582,97.1443,0.26631,2.4267002000000004,4.3778,FS 4,TAF,0.8455868143155533,2.299107445735792,-0.015,0.00986624599871,0.089140009840793,0.00986624599871,0.089140009840793,2.3877797736747413,61.4326,1.0,0.8198,0.0364,0.1512,1.0,1.0
1403.7344,94.7444,0.254825,2.5035999,4.4689,FS 4,TAF,0.8138205075937873,2.7378936842466737,-0.015,-0.0027454529530646,0.0735502196338528,0.0,0.0762956725869175,2.7126386532688755,61.4368,1.0,0.7959,0.005,0.1165,1.0,1.0
1403.8868,94.1464,0.252341,2.5121001,4.5152,FS 4,TAF,0.8059050730258404,2.769947053578929,-0.015,-0.0021586196025849,0.0733949809935875,0.0,0.0755536005961724,2.750479163841208,61.4411,1.0,0.7892,0.0019,0.1124,1.0,1.0
1404.0392,92.9793,0.25269,2.4751001,4.5577,FS 4,TAF,0.7904567391056883,2.569784811465065,-0.015,0.0031381924001744,0.0772435116913326,0.0031381924001744,0.0772435116913326,2.593651893805579,61.4453,1.0,0.7737,0.0202,0.1285,1.0,1.0
1404.1916,88.897,0.25062,2.4822,4.5642,FS 4,TAF,0.7364213234924275,2.5721646622809224,-0.015,0.003834079321865,0.0728735783992801,0.003834079321865,0.0728735783992801,2.5953713202346536,61.4495,1.0,0.7307,0.0243,0.1266,1.0,1.0
1404.344,85.5388,0.246109,2.4953000000000003,4.5656,FS 4,TAF,0.6919704666929631,2.597063820516347,0.0127238989566503,0.0119083306142477,0.0767805618667129,0.0119083306142477,0.0767805618667129,2.661288752111309,61.4538,1.0,0.6948,0.0238,0.1211,1.0,1.0
1404.4964,84.5696,0.233945,2.5118,4.497,FS 4,TAF,0.6791416386273207,2.642608351347337,-0.0117016539743568,0.0019489144603874,0.0656184430816987,0.0019489144603874,0.0656184430816987,2.65264663399995,61.458,1.0,0.6803,0.0157,0.1109,1.0,1.0
1404.6488,84.6661,0.237536,2.492,4.3485,FS 4,TAF,0.6804189620985697,2.581422065200733,-0.0019107414460795,0.009859880682236,0.0736491583789769,0.009859880682236,0.0736491583789769,2.6317661650715056,61.4622,1.0,0.6812,0.025,0.1204,1.0,1.0
1404.8012,83.6773,0.243494,2.5021001000000003,4.2247,FS 4,TAF,0.6673306983848808,2.6066122865772487,0.0298442192203781,0.0152607784124371,0.0778230313860197,0.0152607784124371,0.0778230313860197,2.6838570746275625,61.4665,1.0,0.6748,0.0237,0.1182,1.0,1.0
1404.9536,83.0152,0.262027,2.5153000000000003,4.1057,FS 4,TAF,0.6585668033557206,2.641252639291641,0.0923419841285842,0.0247757458141406,0.0865163836287394,0.0247757458141406,0.0865163836287394,2.76966666555654,61.4707,1.0,0.6783,0.0232,0.1182,1.0,1.0
1405.106,83.7549,0.276043,2.4504001,4.0586,FS 4,TAF,0.6683578517669422,2.451206420842862,0.1269975849148476,0.0468659100048759,0.1095244586080267,0.0468659100048759,0.1095244586080267,2.690032911216065,61.4749,1.0,0.6868,0.0534,0.1495,1.0,1.0
1405.2584,83.7253,0.2897,2.4061001,4.0549,FS 4,TAF,0.6679660509923414,2.317784905335125,0.1683920644855231,0.0681108059809728,0.1307326232615047,0.0681108059809728,0.1307326232615047,2.657866457042245,61.4792,1.0,0.6885,0.0759,0.1723,1.0,0.9581787535437538
1405.4108,81.9277,0.285579,2.3522,4.056,FS 4,TAF,0.6441720958429409,2.1751480312324456,0.1689546147241866,0.0909651346099442,0.1513562685952199,0.0909651346099442,0.1513562685952199,2.5787438217259635,61.4834,1.0,0.6619,0.1021,0.1948,1.0,0.8392310567326713
1405.5632,82.9559,0.274254,2.3821001,4.0577,FS 4,TAF,0.6577818781552537,2.251588824010892,0.1286616337215374,0.0721194441472521,0.1337864952243071,0.0721194441472521,0.1337864952243071,2.5857773919004114,61.4876,1.0,0.6703,0.0846,0.1784,1.0,0.9382443612111652
1405.7156,88.351,0.285332,2.4205,4.0245,FS 4,TAF,0.7291941875825628,2.3410658536585367,0.1112015804878047,0.0465925103045925,0.1149544653904578,0.0465925103045925,0.1149544653904578,2.6197452362683835,61.4919,1.0,0.7357,0.06,0.163,1.0,1.0
1405.868,91.9426,0.305433,2.4233999,3.9515,FS 4,TAF,0.7767344464358042,2.33085891632024,0.1503856874088479,0.0430758742180392,0.1158947285713958,0.0430758742180392,0.1158947285713958,2.649012050780488,61.4961,1.0,0.7831,0.0564,0.166,1.0,1.0
1406.0204,91.5057,0.301678,2.3619001,3.873,FS 4,TAF,0.7709514140566471,2.06536588563883,0.1390316598070999,0.064137539783941,0.1364142348517517,0.064137539783941,0.1364142348517517,2.479710154661068,61.5003,1.0,0.7705,0.0832,0.1911,1.0,0.9458451557052396
1406.1728,91.7397,0.293937,2.398,3.7945,FS 4,TAF,0.7740487580180175,2.2198618536288173,0.1018800980767768,0.047154797575619,0.1197218686398081,0.047154797575619,0.1197218686398081,2.541581555433128,61.5046,1.0,0.7729,0.0654,0.1736,1.0,1.0
1406.3252,92.0073,0.297675,2.4173999,3.7864,FS 4,TAF,0.7775908488046106,2.303422847824456,0.1147353999654819,0.0414824084934563,0.1143815505688886,0.0414824084934563,0.1143815505688886,2.602268215876178,61.5088,1.0,0.7794,0.0573,0.1664,1.0,1.0
1406.4776,92.302,0.287288,2.379,3.8404,FS 4,TAF,0.7814916490841658,2.1250696268475884,0.0629995273079716,0.047770813461728,0.1210356555633685,0.047770813461728,0.1210356555633685,2.439853897939929,61.513,1.0,0.7739,0.071,0.1794,1.0,1.0
1406.63,90.8732,0.273649,2.3698,3.9017,FS 4,TAF,0.7625793198020877,2.1122029726595604,0.0284147028120956,0.0464934487310843,0.1179852599625299,0.0464934487310843,0.1179852599625299,2.383039937563076,61.5173,1.0,0.7516,0.0747,0.1799,1.0,1.0
1406.7824,90.3873,0.261428,2.3825,4.0507,FS 4,TAF,0.7561476983028144,2.1731930987314554,-0.0132198645801104,0.023184612458254,0.0940734591741428,0.023184612458254,0.0940734591741428,2.2964554912756383,61.5215,1.0,0.7421,0.0673,0.1712,1.0,1.0
1406.9348,88.5904,0.258347,2.443,4.212,FS 4,TAF,0.7323630087122727,2.423845170033037,0.0075473384339946,0.0220877705385514,0.0907468026053269,0.0220877705385514,0.0907468026053269,2.551923627387376,61.5257,1.0,0.7275,0.0438,0.1456,1.0,1.0
1407.0872,86.5928,0.265436,2.4757,4.5136,FS 4,TAF,0.7059217510317861,2.537391706425651,0.062443880849072,0.024672317525882,0.0908524816851119,0.024672317525882,0.0908524816851119,2.678186736956412,61.53,1.0,0.7133,0.0347,0.1345,1.0,1.0
1407.2396,84.9445,0.268004,2.4941001000000003,5.3271,FS 4,TAF,0.6841040072218414,2.589603227037356,0.0904335544782217,0.0261850944377558,0.0903198451148034,0.0261850944377558,0.0903198451148034,2.7332771822008493,61.5342,1.0,0.6993,0.0302,0.1281,1.0,1.0
1407.392,82.4673,0.26505,2.4777998,5.7173,FS 4,TAF,0.6513145180718107,2.5297274375929573,0.1063706996625251,0.0369586639320048,0.098019400001237,0.0369586639320048,0.098019400001237,2.711093553723065,61.5384,1.0,0.6707,0.0413,0.1353,1.0,1.0
1407.5444,77.8023,0.25514,2.4918,7.5125,FS 4,TAF,0.589566186534231,2.5518434608177967,0.1188786915508083,0.0443524296796867,0.0996242596672708,0.0443524296796867,0.0996242596672708,2.739856375481664,61.5427,1.0,0.6192,0.0417,0.1284,1.0,0.87664812296052
1407.6968,69.6104,0.231224,2.5056001,8.4617,FS 4,TAF,0.481133998512216,2.5571569535112606,0.1210854061367973,0.0560513017117436,0.1011576140722639,0.0560513017117436,0.1011576140722639,2.745743604402071,61.5469,0.8239661709051939,0.5245,0.0457,0.1191,1.0,0.8239661709051939
1407.8492,56.032,0.209665,2.4915,10.4909,FS 4,TAF,0.3014033350717286,2.5094048069271286,0.1491187089128046,0.0945546945199769,0.1228112571829515,0.0945546945199769,0.1228112571829515,2.7456819489434503,61.5511,0.6450752335072705,0.374,0.0727,0.1251,1.0,0.6450752335072705
1408.0016,42.7844,0.191319,2.4848999,12.0605,FS 4,TAF,0.1260513100176574,2.48993358008318,0.1684321324365095,0.1318087172934255,0.1436260276075809,0.1318087172934255,0.1436260276075809,2.7545551356795186,61.5554,0.5460976529062872,0.2307,0.0966,0.1289,1.0,0.5460976529062872
1408.154,34.5605,0.142373,2.4851001,14.8746,FS 4,TAF,0.0171955535906687,2.485714225885157,0.1387402720260742,0.1331811937604939,0.1347932769096191,0.1331811937604939,0.1347932769096191,2.718604737736668,61.5596,0.533989669026011,0.0977,0.1149,0.1286,0.9167,0.533989669026011
1408.3064,31.3944,0.131077,2.4905,19.2092,FS 4,TAF,0.0,2.4905,0.131077,0.1299360365054099,0.1299360365054099,0.1299360365054099,0.1299360365054099,2.7130924420929285,61.5638,0.4822140570930271,0.0596,0.1164,0.1247,0.8915,0.4822140570930271
1408.4588,30.7242,0.121987,2.4939001,20.3286,FS 4,TAF,0.0,2.4939001,0.121987,0.1245589468538173,0.1245589468538173,0.1245589468538173,0.1245589468538173,2.706454243413858,61.5681,0.48743465380782786,0.0502,0.1131,0.1202,0.8501,0.4874346538078278
1408.6112,31.6211,0.122344,2.5118,20.1637,FS 4,TAF,0.0,2.5118,0.122344,0.1196850557297653,0.1196850557297653,0.1196850557297653,0.1196850557297653,2.717339924580351,61.5723,0.5095705721170251,0.0585,0.1058,0.1139,0.8332,0.5095705721170251
1408.7636,31.4267,0.125159,2.5239001,17.9915,FS 4,TAF,0.0,2.5239001,0.125159,0.1183746292936929,0.1183746292936929,0.1183746292936929,0.1183746292936929,2.728512076256539,61.5765,0.5488769856666726,0.0577,0.1023,0.1104,0.8543,0.5488769856666726
1408.916,31.8129,0.131259,2.5208999,15.0627,FS 4,TAF,0.0,2.5208999,0.131259,0.1225660240581213,0.1225660240581213,0.1225660240581213,0.1225660240581213,2.733349678381664,61.5808,0.5850867454646934,0.0644,0.104,0.1131,0.8353,0.5850867454646934
1409.0684,32.7626,0.140433,2.5123999,13.7128,FS 4,TAF,0.0,2.5123999,0.140433,0.12980517127614,0.12980517127614,0.12980517127614,0.12980517127614,2.738001479758198,61.585,0.5820226420699106,0.078,0.1076,0.1185,0.7886,0.5820226420699106
1409.2208,33.9091,0.158883,2.4937998,12.769,FS 4,TAF,0.0085732892469218,2.494178555535114,0.1572303298598548,0.1424271930507402,0.1432309389176391,0.1424271930507402,0.1432309389176391,2.744840249851987,61.5892,0.5479208521039404,0.0972,0.1169,0.1305,0.7478,0.5479208521039404
1409.3732,34.2966,0.180697,2.4222,11.7453,FS 4,TAF,0.0137024379009008,2.4218137800717723,0.1783449067442903,0.1715683177905484,0.1728529213437579,0.1715683177905484,0.1728529213437579,2.72122392173836,61.5935,0.4752209209097291,0.1071,0.1496,0.1646,0.6349,0.4752209209097291
